NOMOR PARTAI,NAMA PARTAI,NOMOR URUT,NAMA CALEG,JENIS KELAMIN,PEROLEHAN SUARA,COUNTRY CODE,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,PROVINSI,DAERAH PEMILIHAN
20,Partai Golongan Karya,8,Drs. H. GOERNTO,,11909,ID,namsor_api_2.0.24,LATIN,933b44e5-df5b-44e3-a971-6a8816513d0a,Drs. H. GOERNTO,male,-0.965671393,15.71880816,0.982835697,,
20,Partai Golongan Karya,9,"EDWARD GUNAWAN, SH",,1687,ID,namsor_api_2.0.24,LATIN,17412e45-026e-4292-8d30-9b651d3db6ae,"EDWARD GUNAWAN, SH",male,-0.982784246,19.43189032,0.991392123,,
20,Partai Golongan Karya,10,Ir. HENDRA LESMANA,,2155,ID,namsor_api_2.0.24,LATIN,f30e2dce-2261-43ff-ab08-df1cf33a9ed3,Ir. HENDRA LESMANA,male,-0.748764886,9.711160314,0.874382443,,
21,Partai Patriot Pancasila,1,Ir. NURMALIA YULIASTUTI,,558,ID,namsor_api_2.0.24,LATIN,b0e16c57-f68c-4afa-aa7f-6a7ec4e25e2f,Ir. NURMALIA YULIASTUTI,female,0.887031257,11.46583754,0.943515628,,
21,Partai Patriot Pancasila,2,HOESEIN. H.A (HENGKY TARNANDO),,624,ID,namsor_api_2.0.24,LATIN,2f2bf282-7fef-4ac8-bed5-c5f0f2772a61,HOESEIN. H.A (HENGKY TARNANDO),male,-0.957062626,14.84661127,0.978531313,,
22,Partai Sarikat Indonesia,1,JOHANES BUDIMAN,,287,ID,namsor_api_2.0.24,LATIN,4c51e1a2-886b-47c4-9e2e-123a3e369b4b,JOHANES BUDIMAN,male,-0.9585833,14.97329568,0.97929165,,
22,Partai Sarikat Indonesia,2,R. WIRYOHADI,,133,ID,namsor_api_2.0.24,LATIN,b9207b2d-4ab2-4c29-bfea-a8c8663e4fca,R. WIRYOHADI,male,-0.386790071,5.851527036,0.693395036,,
22,Partai Sarikat Indonesia,3,Ir. SUWARTO,,138,ID,namsor_api_2.0.24,LATIN,885b90fe-2417-483f-8a6b-4200a690dc5a,Ir. SUWARTO,male,-0.415157023,6.529986023,0.707578512,,
23,Partai Persatuan Daerah,1,DJOKO MURSITO HUMARDANI,,526,ID,namsor_api_2.0.24,LATIN,22f33e28-baf1-40e7-b182-61eb8e31324f,DJOKO MURSITO HUMARDANI,male,-0.914754279,12.38041834,0.957377139,,
23,Partai Persatuan Daerah,2,SUMIATI WAGIYANTO,,461,ID,namsor_api_2.0.24,LATIN,99d41db1-8bed-4f3b-871c-0bc61803a48a,SUMIATI WAGIYANTO,female,0.98068233,18.65262561,0.990341165,,
24,"Partal Pelopor
",1,"Drs. SUPARNO HARJOSUWITO, MM",,615,ID,namsor_api_2.0.24,LATIN,f75689bf-aa7d-47e6-8078-6a6be4864beb,"Drs. SUPARNO HARJOSUWITO, MM",male,-0.981069172,18.76572846,0.990534586,,
24,"Partal Pelopor
",2,Dr. Ir. H.DWIATMOSISWO MARTONO,,241,ID,namsor_api_2.0.24,LATIN,bb3de72b-3938-4537-91d5-7ded0551e59b,Dr. Ir. H.DWIATMOSISWO MARTONO,male,-0.173425893,2.750426714,0.586712947,,
24,"Partal Pelopor
",3,S. PURWO SANTONO,,230,ID,namsor_api_2.0.24,LATIN,caf6ac77-62b5-43cc-b79a-e7415033d8b7,S. PURWO SANTONO,male,-0.592623588,7.63066241,0.796311794,,
24,"Partal Pelopor
",4,"ENNI FAUZIANA, SPT",,153,ID,namsor_api_2.0.24,LATIN,e53277b3-d3dc-45e5-a197-a421570a5c18,"ENNI FAUZIANA, SPT",female,0.419911533,6.707261952,0.709955766,,
1,PNI Marhaenisme,1,Ir. SUGITO HADI,,2196,ID,namsor_api_2.0.24,LATIN,acb941f7-66db-456c-8604-094fda164e01,Ir. SUGITO HADI,male,-0.813948625,10.46857406,0.906974313,JAWA TENGAH,JAWA TENGAH VII
2,Partai Buruh Sosial Demokrat,1,DJARISMAN PRASTOMO,,387,ID,namsor_api_2.0.24,LATIN,23132292-c74e-4a99-b930-e4d309e87f9c,DJARISMAN PRASTOMO,male,-0.576089865,7.542000822,0.788044933,,
2,Partai Buruh Sosial Demokrat,2,Drs. AKUB SITUMORANG,,308,ID,namsor_api_2.0.24,LATIN,1e1fc5c6-47c5-4c4f-a2d4-48bbd8a9e6e5,Drs. AKUB SITUMORANG,male,-0.960994133,15.21424477,0.980497067,,
2,Partai Buruh Sosial Demokrat,3,MAKSUR,,114,ID,namsor_api_2.0.24,LATIN,3e5a5e6f-e2b2-498e-b6a8-9e338e6e2700,MAKSUR,male,-0.619806242,7.796015058,0.809903121,,
3,Partai Bulan Bintang,1,"SUWITO SUPRAYOGI, LC.",,2693,ID,namsor_api_2.0.24,LATIN,f2d08aca-106d-41d1-bcc2-91bd7bf45d19,"SUWITO SUPRAYOGI, LC.",male,-0.517164257,7.277756868,0.758582129,,
3,Partai Bulan Bintang,2,Dra. SRI WINARTI,,5542,ID,namsor_api_2.0.24,LATIN,f444dc37-e820-4774-aae2-bc0c7d0d6ef5,Dra. SRI WINARTI,female,0.955140617,14.70650877,0.977570308,,
3,Partai Bulan Bintang,3,HANAFI TASRA,,943,ID,namsor_api_2.0.24,LATIN,610fc02c-d586-4245-bec6-c67e7495e340,HANAFI TASRA,male,-0.225477644,3.426617752,0.612738822,,
3,Partai Bulan Bintang,4,SUMARIAH,,227,ID,namsor_api_2.0.24,LATIN,35c8069b-3644-4ddd-811c-f7c7a5e1ec46,SUMARIAH,female,0.399634685,6.104129756,0.699817343,,
4,Partai Merdeka,1,Drs. HARRY HARSONO,,1237,ID,namsor_api_2.0.24,LATIN,0f549625-5c1f-4145-8e24-939b2a890234,Drs. HARRY HARSONO,male,-0.984607448,19.85897829,0.992303724,,
4,Partai Merdeka,2,"MUHAMMAD ABDUL, SE.",,843,ID,namsor_api_2.0.24,LATIN,55ad826a-566c-4eb9-ad8d-56529e5783fa,"MUHAMMAD ABDUL, SE.",male,-0.990805906,23.08665593,0.995402953,,
5,Partai Persatuan Pembangunan,1,"H. DAROMI IRDJAS, SH, Msi",,23816,ID,namsor_api_2.0.24,LATIN,7acac5df-58f6-455d-88e9-53aeff30884c,"H. DAROMI IRDJAS, SH, Msi",male,-0.93371742,13.30670684,0.96685871,,
5,Partai Persatuan Pembangunan,2,DRS. H. EDA MAKMUR,,15735,ID,namsor_api_2.0.24,LATIN,88268461-840b-4410-b710-2e9c87f92c9c,DRS. H. EDA MAKMUR,male,-0.969638513,16.22142894,0.984819257,,
5,Partai Persatuan Pembangunan,3,I. SUDARMOKO,,6960,ID,namsor_api_2.0.24,LATIN,41b0889f-fc30-414b-8608-2985d235d34e,I. SUDARMOKO,female,0.009650241,0.589010999,0.50482512,,
5,Partai Persatuan Pembangunan,4,"CATUR PUJA SULISTYAWAN, SSn",,2884,ID,namsor_api_2.0.24,LATIN,3f8cac3e-e56f-485a-b9fa-830e181c350b,"CATUR PUJA SULISTYAWAN, SSn",male,-0.364246604,5.520448051,0.682123302,,
6,Partai Persatuan Demokrasi Kebangsaan,1,ENI KRISTIYANI,,1950,ID,namsor_api_2.0.24,LATIN,dac675cb-6933-48d1-bc05-f84452e05e89,ENI KRISTIYANI,female,0.87964566,11.30636426,0.93982283,,
7,Partai Perhimpunan Indonesia Baru,1,HARRY SIDHARTA,,772,ID,namsor_api_2.0.24,LATIN,e22f96a4-97af-45fd-9150-4a5a0305d929,HARRY SIDHARTA,male,-0.939889484,13.99265922,0.969944742,,
7,Partai Perhimpunan Indonesia Baru,2,"Drs. RIBUDI SAPTO W, SH",,234,ID,namsor_api_2.0.24,LATIN,d886ad1f-9687-437b-ab85-eb684cc8cb4b,"Drs. RIBUDI SAPTO W, SH",male,-0.959299684,15.03903566,0.979649842,,
8,Partai Nasional Banteng Kemerdekaan,1,"DR. HARYONO, MBA",,595,ID,namsor_api_2.0.24,LATIN,e2bd4f78-a570-4460-8ab5-42a381ac3b33,"DR. HARYONO, MBA",male,-0.984577323,19.85021384,0.992288662,,
8,Partai Nasional Banteng Kemerdekaan,2,Ir. CHARIS HARTANTO,,813,ID,namsor_api_2.0.24,LATIN,e2c3de76-23d9-4a4b-a119-8d1df204651b,Ir. CHARIS HARTANTO,male,-0.745201341,9.562839844,0.872600671,,
9,Partai Demokrat,1,BURHANUDDIN BUR MARAS,,12188,ID,namsor_api_2.0.24,LATIN,308a56d8-05e3-47ae-8ea8-b389fa74a1fd,BURHANUDDIN BUR MARAS,male,-0.976206229,17.52757264,0.988103115,,
9,Partai Demokrat,2,Drs. VICTOR SOEDJONO HARDI,,7235,ID,namsor_api_2.0.24,LATIN,b427f31e-c412-4f7f-84f2-b4a153a3b5f2,Drs. VICTOR SOEDJONO HARDI,male,-0.991354885,24.01613002,0.995677442,,
9,Partai Demokrat,3,"SECUNDINA DAMAYANTI, MM",,5222,ID,namsor_api_2.0.24,LATIN,843c97d0-94ec-4f16-9822-569accb5faac,"SECUNDINA DAMAYANTI, MM",male,-0.008770664,0.341352447,0.504385332,,
9,Partai Demokrat,4,Dra. RA. IDA RIYANTI,,12537,ID,namsor_api_2.0.24,LATIN,d7aa3f28-fb92-4cee-9f77-11e8ec3b06ad,Dra. RA. IDA RIYANTI,female,0.960284612,15.13711213,0.980142306,,
9,Partai Demokrat,5,Drs. H. SUBUR MURWASISO,,3683,ID,namsor_api_2.0.24,LATIN,a7696667-8096-4635-84c7-3df2af859055,Drs. H. SUBUR MURWASISO,male,-0.967054714,15.86702393,0.983527357,,
10,Partai Keadilan dan Persatuan Indonesia,1,SRI HERAWATI,,885,ID,namsor_api_2.0.24,LATIN,9e7b608b-7aae-486d-85bf-7d62d7cb490c,SRI HERAWATI,female,0.937896963,13.716392,0.968948482,,
10,Partai Keadilan dan Persatuan Indonesia,2,MOHAMMAD TURMAN,,462,ID,namsor_api_2.0.24,LATIN,d902983a-4f6f-4642-9e7b-4579b878f91c,MOHAMMAD TURMAN,male,-0.990186848,22.47409895,0.995093424,,
10,Partai Keadilan dan Persatuan Indonesia,3,WIDODO,,393,ID,namsor_api_2.0.24,LATIN,e5c30e6a-c7ff-4da7-b303-b7ff2cdce4fc,WIDODO,male,-0.929467739,13.01270831,0.96473387,,
11,Partai Penegak Demokrasi Indonesia,1,SUDARMAN,,1417,ID,namsor_api_2.0.24,LATIN,a5700170-d908-429a-a534-e851e02b44cb,SUDARMAN,male,-0.729366142,9.085010425,0.864683071,,
11,Partai Penegak Demokrasi Indonesia,2,Hj. SRI REDJEKI,,838,ID,namsor_api_2.0.24,LATIN,9b23ca0a-faa7-447b-8134-d412a029afb5,Hj. SRI REDJEKI,female,0.348516043,5.340588947,0.674258022,,
11,Partai Penegak Demokrasi Indonesia,3,"Drs. P.H. PRAMONO, MM",,440,ID,namsor_api_2.0.24,LATIN,4dd79f84-7d6b-4ced-a9d8-6ce73af136bd,"Drs. P.H. PRAMONO, MM",male,-0.98664376,20.76300515,0.99332188,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,1,K.H. ALI SYAFI'I,,877,ID,namsor_api_2.0.24,LATIN,38130aa0-6f4f-457f-bf7c-3cbaf83d50b8,K.H. ALI SYAFI'I,male,-0.681354438,8.318632713,0.840677219,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,2,Hj. NUKE INDRAWATI,,770,ID,namsor_api_2.0.24,LATIN,fe3eb1f7-095b-43b6-8715-1b752e608b1b,Hj. NUKE INDRAWATI,female,0.982026568,19.11721997,0.991013284,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,3,H. AGUS MUHAMMAD IQBAL,,131,ID,namsor_api_2.0.24,LATIN,410cdc2b-8d3d-4ae5-811f-41d3ab930b7b,H. AGUS MUHAMMAD IQBAL,male,-0.976766357,17.68902179,0.988383179,,
13,Partai Amanat Nasional,1,"Ir. TAUFIK KURNIAWAN, MM",,24600,ID,namsor_api_2.0.24,LATIN,62f1d8be-e29d-403b-83ea-eb67cc127919,"Ir. TAUFIK KURNIAWAN, MM",male,-0.797382193,10.33486147,0.898691097,,
13,Partai Amanat Nasional,2,"Drs. SUYATNO, M.Pd",,42244,ID,namsor_api_2.0.24,LATIN,31fc593e-9142-47b4-a113-589dd20fd844,"Drs. SUYATNO, M.Pd",male,-0.975803539,17.42575197,0.987901769,,
13,Partai Amanat Nasional,3,BRIGJEND (PURN) BADJOERI WIDAGDO,,6071,ID,namsor_api_2.0.24,LATIN,a24733ec-e5ce-457a-a725-47c248009d89,BRIGJEND (PURN) BADJOERI WIDAGDO,male,-0.88463365,11.41122944,0.942316825,,
13,Partai Amanat Nasional,4,H. NATSIR ZUBAIDI,,4639,ID,namsor_api_2.0.24,LATIN,1537f803-e450-4b95-bd84-e5433e33c115,H. NATSIR ZUBAIDI,male,-0.816462882,10.49052574,0.908231441,,
13,Partai Amanat Nasional,5,"HERU WIDIARSO, SH",,2085,ID,namsor_api_2.0.24,LATIN,eebcc1eb-772e-4ebc-9d42-817c4ef272ea,"HERU WIDIARSO, SH",male,-0.975715098,17.40471339,0.987857549,,
13,Partai Amanat Nasional,6,SRI SUGINATI,,2206,ID,namsor_api_2.0.24,LATIN,72d0d3c3-18d4-402f-8b5c-060b3e11375d,SRI SUGINATI,female,0.653711429,8.049927611,0.826855714,,
13,Partai Amanat Nasional,7,"MURDATI RASYID, SH",,632,ID,namsor_api_2.0.24,LATIN,362dcab5-7e7f-4620-a39c-94f6f8789094,"MURDATI RASYID, SH",male,-0.969247934,16.15911613,0.984623967,,
13,Partai Amanat Nasional,8,"EVI JOHARIYAH, S.Pd",,1426,ID,namsor_api_2.0.24,LATIN,711ed7c5-8cab-435f-8903-99b9961c2e01,"EVI JOHARIYAH, S.Pd",male,-0.015869361,1.035979107,0.507934681,,
14,Partai Karya Peduli Bangsa,1,"H. ABDUL AZIS TAUFIK, SE",,3678,ID,namsor_api_2.0.24,LATIN,5a6c038b-667f-4909-b4ce-a2b4fdfc6dd4,"H. ABDUL AZIS TAUFIK, SE",male,-0.9844081,19.80235732,0.99220405,,
14,Partai Karya Peduli Bangsa,2,R. NGT. SRI HARTATI,,3434,ID,namsor_api_2.0.24,LATIN,5bb6f34c-cb2d-4215-83ba-660788128e72,R. NGT. SRI HARTATI,female,0.401991264,6.158251964,0.700995632,,
14,Partai Karya Peduli Bangsa,3,"THERESIA SUGIYARTININGSIH, SH",,1053,ID,namsor_api_2.0.24,LATIN,2f7d64df-af03-4053-8c13-9980acd9d195,"THERESIA SUGIYARTININGSIH, SH",female,0.345738033,5.311906935,0.672869017,,
14,Partai Karya Peduli Bangsa,4,"Ir. ADJI SEMIARTO, MM",,565,ID,namsor_api_2.0.24,LATIN,a9de4f1a-d10b-4ac5-9fb6-2a8f03605fde,"Ir. ADJI SEMIARTO, MM",male,-0.966948185,15.85479569,0.983474093,,
14,Partai Karya Peduli Bangsa,5,TEGUH SUBIARTO,,970,ID,namsor_api_2.0.24,LATIN,8d4e6e96-d78c-4f1f-879d-4b535b0fec27,TEGUH SUBIARTO,male,-0.417436677,6.611088102,0.708718338,,
14,Partai Karya Peduli Bangsa,6,"Drs. MUHTOSIM ARIEF, MM",,254,ID,namsor_api_2.0.24,LATIN,9c9cdfa6-968e-49ba-bbe5-fc66ef7d224f,"Drs. MUHTOSIM ARIEF, MM",male,-0.98934804,21.80046673,0.99467402,,
15,Partai kebangkitan Bangsa,1,DR. SALEH ABDUL MALIK,,33594,ID,namsor_api_2.0.24,LATIN,7a00bd8e-21f5-4d3c-a62f-cf0b32130d15,DR. SALEH ABDUL MALIK,male,-0.554802049,7.438314712,0.777401025,,
15,Partai kebangkitan Bangsa,2,"DR. UMAR WAHID HASJIM, Sp.P",,43364,ID,namsor_api_2.0.24,LATIN,435bac7a-c25a-47b8-9199-2fa378e96e04,"DR. UMAR WAHID HASJIM, Sp.P",male,-0.845116482,10.78212924,0.922558241,,
15,Partai kebangkitan Bangsa,3,HIDAYATUROHMAN,,15176,ID,namsor_api_2.0.24,LATIN,92bc5006-d0ae-4542-ab34-fe38d30a53f3,HIDAYATUROHMAN,male,-0.695294745,8.487574477,0.847647372,,
15,Partai kebangkitan Bangsa,4,DODI SUHARTONO ABDULKADIR,,5287,ID,namsor_api_2.0.24,LATIN,81a9ccc5-907c-41ac-9199-fbeca689addd,DODI SUHARTONO ABDULKADIR,male,-0.932076113,13.1827186,0.966038057,,
15,Partai kebangkitan Bangsa,5,"ELLENIAWATI FEETRI, SE",,3530,ID,namsor_api_2.0.24,LATIN,b8720fa7-4e6e-4581-a559-df5669080713,"ELLENIAWATI FEETRI, SE",male,-0.362420274,5.497843841,0.681210137,,
15,Partai kebangkitan Bangsa,6,RR. SK. DHARMAWANTI,,1723,ID,namsor_api_2.0.24,LATIN,0eecb7ac-a010-4674-98bd-0a4396631ed6,RR. SK. DHARMAWANTI,female,0.975360635,17.32457201,0.987680318,,
15,Partai kebangkitan Bangsa,7,HIWALAH,,694,ID,namsor_api_2.0.24,LATIN,9c508505-757f-46fd-bf4d-58087ab1e803,HIWALAH,male,-0.011338368,0.822499882,0.505669184,,
16,Partai Keadiian Sejahtera,1,"Drs. H. AMRULLAH AHMAD, S.Fil",,15154,ID,namsor_api_2.0.24,LATIN,cc6f00dd-3a18-49f6-af29-112fb6cdde71,"Drs. H. AMRULLAH AHMAD, S.Fil",male,-0.99017082,22.4558958,0.99508541,,
16,Partai Keadiian Sejahtera,2,"H. BUCHORI YUSUF, MA",,7867,ID,namsor_api_2.0.24,LATIN,014452f0-1adc-4d69-b842-79b1776b5fba,"H. BUCHORI YUSUF, MA",male,-0.977150817,17.81715333,0.988575409,,
16,Partai Keadiian Sejahtera,3,"TUTY KURNIAWATI, AMd",,6062,ID,namsor_api_2.0.24,LATIN,74746fca-a6f8-44a9-98ef-4c47dabf6927,"TUTY KURNIAWATI, AMd",female,0.382612435,5.781381946,0.691306218,,
16,Partai Keadiian Sejahtera,4,ISCHAQ ABDUL AZIZ ,,2258,ID,namsor_api_2.0.24,LATIN,39d4b19f-49e2-49c0-986f-2189289d4cec,ISCHAQ ABDUL AZIZ ,male,-0.788080559,10.26694695,0.89404028,,
16,Partai Keadiian Sejahtera,5,"BANU MUHAMMAD HAIDLIR, SE",,1707,ID,namsor_api_2.0.24,LATIN,5f1746d8-d7e7-4d2c-92ce-066794b74393,"BANU MUHAMMAD HAIDLIR, SE",male,-0.982535112,19.37046564,0.991267556,,
16,Partai Keadiian Sejahtera,6,"NUR HIDAYATI, S.Pd",,3515,ID,namsor_api_2.0.24,LATIN,42daf3e9-8d4c-4498-a21e-8af8cb7d4f3c,"NUR HIDAYATI, S.Pd",female,0.009417437,0.522033065,0.504708718,,
17,Partai Bintang Reformasi,1,"H.M SUHAIDI KASUM SAMALLO, SE",,3224,ID,namsor_api_2.0.24,LATIN,0a4b0f5f-fa99-4768-aed0-e6636d496cff,"H.M SUHAIDI KASUM SAMALLO, SE",male,-0.980829162,18.69406343,0.990414581,,
17,Partai Bintang Reformasi,2,"Drs. LILIK DWI SUNARDIANTO, MEC",,1213,ID,namsor_api_2.0.24,LATIN,7dedeacf-9850-4b83-94f7-ae7dcdb6e25c,"Drs. LILIK DWI SUNARDIANTO, MEC",male,-0.974845722,17.21852398,0.987422861,,
17,Partai Bintang Reformasi,3,"Drs. EKO ARIEF S, M.SI,AK",,1322,ID,namsor_api_2.0.24,LATIN,6dc09bdb-9879-4e45-a67d-a716a97dcb7b,"Drs. EKO ARIEF S, M.SI,AK",male,-0.957667602,14.89510596,0.978833801,,
17,Partai Bintang Reformasi,4,DINNA DWI PANGESTUTI,,716,ID,namsor_api_2.0.24,LATIN,cec01f6f-5346-4441-b106-e4437d9293b5,DINNA DWI PANGESTUTI,female,0.988354925,21.34284371,0.994177463,,
18,Partai Demokrasi Indonesia Perjuangan,1,DrH. H. SOERATAL HW,,32989,ID,namsor_api_2.0.24,LATIN,d47bb4c0-ce9c-42e2-b7a7-e0904ed0a78b,DrH. H. SOERATAL HW,male,-0.013054274,0.901059388,0.506527137,,
18,Partai Demokrasi Indonesia Perjuangan,2,"Drs. JAKOB TOBING, MPA",,24684,ID,namsor_api_2.0.24,LATIN,de0e03b8-dc07-4355-9ce7-83c6105cfeb1,"Drs. JAKOB TOBING, MPA",male,-0.907469832,12.11679338,0.953734916,,
18,Partai Demokrasi Indonesia Perjuangan,3,GANJAR PRANOWO,,32482,ID,namsor_api_2.0.24,LATIN,60493e64-2ee6-4734-b154-e5759d25e99a,GANJAR PRANOWO,male,-0.932030085,13.17945377,0.966015042,,
18,Partai Demokrasi Indonesia Perjuangan,4,"RUSTRIYANTO, SH",,82584,ID,namsor_api_2.0.24,LATIN,2447ebef-cc6c-4776-b7f7-54b4a455611c,"RUSTRIYANTO, SH",male,-0.960821164,15.19488557,0.980410582,,
18,Partai Demokrasi Indonesia Perjuangan,5,"SOEFYAN RAHARDJO, BA",,19940,ID,namsor_api_2.0.24,LATIN,41bc6100-86df-4160-8f1e-43b4452f3dad,"SOEFYAN RAHARDJO, BA",male,-0.696319616,8.501197482,0.848159808,,
18,Partai Demokrasi Indonesia Perjuangan,6,ANIS MEGAWATI,,32887,ID,namsor_api_2.0.24,LATIN,f7d0cc7b-635a-44d1-9599-47ffd13a9a9e,ANIS MEGAWATI,female,0.764242271,10.1114192,0.882121135,,
18,Partai Demokrasi Indonesia Perjuangan,7,"LUSIANA MARIANINGSIH, M.HUM",,6513,ID,namsor_api_2.0.24,LATIN,e53a0355-948b-4fd3-987d-2be0dd06a883,"LUSIANA MARIANINGSIH, M.HUM",female,0.490089547,7.176355398,0.745044774,,
19,Partai Damal Sejahtera,1,ANDY B. SUTEDJA,,1000,ID,namsor_api_2.0.24,LATIN,c5ebcac2-8476-47cf-bcb3-aa63f406a0ab,ANDY B. SUTEDJA,male,-0.415113012,6.52848303,0.707556506,,
19,Partai Damal Sejahtera,2,TIMOTIUS HARDONO,,1186,ID,namsor_api_2.0.24,LATIN,0a6a7237-9bb5-45a6-a777-7606ff86b50a,TIMOTIUS HARDONO,male,-0.987348399,21.02644804,0.993674199,,
19,Partai Damal Sejahtera,3,JIM G. SIHOMBING,,260,ID,namsor_api_2.0.24,LATIN,f671e5cc-7978-4435-8808-92b673b75518,JIM G. SIHOMBING,male,-0.898020382,11.76323121,0.949010191,,
19,Partai Damal Sejahtera,4,FRELLY MANOPO,,1790,ID,namsor_api_2.0.24,LATIN,604891d4-7193-4255-affb-3ece82505f82,FRELLY MANOPO,male,-0.018600097,1.175698345,0.509300049,,
20,Partai Golongan Karya,1,Drs. H. PRIYO BUDI SANTOSO,,61831,ID,namsor_api_2.0.24,LATIN,3b4978f4-efae-4047-8be2-a30d3c4358a3,Drs. H. PRIYO BUDI SANTOSO,male,-0.981598056,18.94451544,0.990799028,,
20,Partai Golongan Karya,2,"BAMBANG SOESATYO, SE, MBA",,35341,ID,namsor_api_2.0.24,LATIN,1007dc94-32c3-4beb-98b9-064ef1779f21,"BAMBANG SOESATYO, SE, MBA",male,-0.989886125,22.17796202,0.994943063,,
20,Partai Golongan Karya,3,"Hj. PURWATI ABDULLAH, MBA",,17833,ID,namsor_api_2.0.24,LATIN,2843567b-0ffd-4dc8-b60c-738b685e362e,"Hj. PURWATI ABDULLAH, MBA",male,-0.980574603,18.6232797,0.990287302,,
20,Partai Golongan Karya,4,"Ir. BEJO RUDIANTORO, MM",,9982,ID,namsor_api_2.0.24,LATIN,ee0f246b-2d89-4d18-8860-f0293e4ca603,"Ir. BEJO RUDIANTORO, MM",male,-0.907932811,12.13779275,0.953966406,,
20,Partai Golongan Karya,5,Hj. SITI CHOMSIYATI,,11156,ID,namsor_api_2.0.24,LATIN,eb128f5b-3972-48c6-8978-410a62f432af,Hj. SITI CHOMSIYATI,female,0.958220656,14.94159529,0.979110328,,
20,Partai Golongan Karya,6,Dra. SRI PUJI RAHAYU,,8308,ID,namsor_api_2.0.24,LATIN,298e94fe-1a0d-4fba-9951-5248fce783d8,Dra. SRI PUJI RAHAYU,female,0.986795207,20.87874509,0.993397604,,
20,Partai Golongan Karya,7,MIRA MAHARANI DJAWAS,,5417,ID,namsor_api_2.0.24,LATIN,86cc13cb-061b-4e88-9fda-ea5225a2d51b,MIRA MAHARANI DJAWAS,female,0.980421904,18.58310512,0.990210952,,
20,Partai Golongan Karya,8,Dra. SRUNI HANDAYANI,,4178,ID,namsor_api_2.0.24,LATIN,39f90bce-0871-4534-ac7b-05be07ab4954,Dra. SRUNI HANDAYANI,female,0.810407129,10.43844889,0.905203564,,
21,Partai Patriot Pancasila,1,Ir. DEWI SARTIKA LYASARI,,1405,ID,namsor_api_2.0.24,LATIN,262cfb57-50f2-4c63-a5bc-ba04b6782acf,Ir. DEWI SARTIKA LYASARI,female,0.6444843,7.974207413,0.82224215,,
21,Partai Patriot Pancasila,2,"NOVITA SISWAYANTI, S.Ag",,578,ID,namsor_api_2.0.24,LATIN,225619aa-9fb5-483f-b2ef-abc742dbec80,"NOVITA SISWAYANTI, S.Ag",female,0.132915977,2.378903541,0.566457989,,
22,Partai Sarikat Indonesia,1,"DR. Ir. KUSMANTO SIRAIT, MBA",,434,ID,namsor_api_2.0.24,LATIN,0b75b09a-09cd-4f58-b54d-7769296b24f2,"DR. Ir. KUSMANTO SIRAIT, MBA",male,-0.976086916,17.49630859,0.988043458,,
22,Partai Sarikat Indonesia,2,"HENDRAKIRANA T. UTAMI, SH",,251,ID,namsor_api_2.0.24,LATIN,5632103b-343c-4625-b4e4-f096d33d6845,"HENDRAKIRANA T. UTAMI, SH",male,-0.260331705,4.02229575,0.630165853,,
22,Partai Sarikat Indonesia,3,AHMAD YAHYA,,136,ID,namsor_api_2.0.24,LATIN,60435944-476e-4dcf-8a69-0ad85d415f80,AHMAD YAHYA,male,-0.982809339,19.43668587,0.99140467,,
23,Partai Persatuan Daerah,1,Dra. MEI SULISTYONINGSIH,,570,ID,namsor_api_2.0.24,LATIN,904ec3a7-c62a-4fd3-bd8d-1fa487f3d1d1,Dra. MEI SULISTYONINGSIH,female,0.991594333,25.12093105,0.995797166,,
24,"Partal Pelopor
",1,JOHNNY WAROKKA,,1516,ID,namsor_api_2.0.24,LATIN,3e722087-9628-4818-910a-f2a8f0a0f3ae,JOHNNY WAROKKA,male,-0.958842086,14.99654802,0.979421043,,
24,"Partal Pelopor
",2,"Ir. ERNA WAHYUTI, MS",,3985,ID,namsor_api_2.0.24,LATIN,bdae9bde-e45f-4fc5-9f67-1135e46df112,"Ir. ERNA WAHYUTI, MS",female,0.251847332,3.871398331,0.625923666,,
1,PNI Marhaenisme,1,Drs. ROESTAM HADJI,,1445,ID,namsor_api_2.0.24,LATIN,e5b56f9e-9653-48b8-938a-bce619af6467,Drs. ROESTAM HADJI,male,-0.960190559,15.12731998,0.980095279,JAWA TENGAH,JAWA TENGAH VIII
1,PNI Marhaenisme,2,Ir. TRIYASA CAHYAPUTRA,,893,ID,namsor_api_2.0.24,LATIN,45c2aaac-7131-4a82-a9f0-e8b131da3f59,Ir. TRIYASA CAHYAPUTRA,male,-0.592434504,7.62960275,0.796217252,,
1,PNI Marhaenisme,3,SUHARJONO,,1158,ID,namsor_api_2.0.24,LATIN,9f4ea5fc-9341-4d07-bf14-f4d44708c033,SUHARJONO,male,-0.933657414,13.30189248,0.966828707,,
2,Partai Buruh Sosial Demokrat,1,ENDANG PRATIWI,,606,ID,namsor_api_2.0.24,LATIN,6e82496e-ab3f-4b79-bc04-994db04a5a33,ENDANG PRATIWI,female,0.716401834,8.814200138,0.858200917,,
2,Partai Buruh Sosial Demokrat,2,BAMBANG TASWANTO,,624,ID,namsor_api_2.0.24,LATIN,9b60c7a6-d6da-4747-9f31-ee013182c8a9,BAMBANG TASWANTO,male,-0.627166312,7.845921064,0.813583156,,
